docid,language,num_cells,num_code_cells,num_md_cells,len_md_text
NB_b2c010b621f25cd71269f4bab76b724cf36c1fff4634569ff898be8c5cfe1f04,python,41,19,22,316
NB_54e008553b3d806fa72d8f71ad483335caaa7eb3663d1062e55e2c4c00846a1b,python,20,20,0,0
NB_390a61dddadbe584f1b644d3ea409d5e0913dfed20a03b1bd56bbc391e62555a,python,34,34,0,0
NB_ea8d37c0e5ff08e0d883f984cf2ed8a895500de60102e3afc7892087f5e5885a,python,35,13,22,252
NB_7fd737a9fce4dfc38ea16d4bc3a56d00c1bd2ed9b57872af70a2448c6a5471e8,python,19,9,10,16
NB_c98f0cbf96cba3f96a97440ffbc998fb0349d733f7ab60be6eb733a77a346cd0,python,7,7,0,0
NB_9d485777d6c3b78e9f2106ce3c26d03638e5d421e3daf3b74bedb9931b1f3a6a,python,4,3,1,1
NB_d8e54bbabfc9a454db06ca90a9cdaebddabe43ad6d433ce99ac786fbc230bffa,python,60,51,9,9
NB_9b7861d11e0a593eee2d18d050c1366a42bab5ea9c8cb0a5c31433fbefa6c61d,python,41,14,27,89
NB_a7be63a750df39ef9fd81c1063dce45d27a10d3ce600d79b8e7fce6e2d8f8638,python,70,29,41,410
NB_97a54bafbdfd819125e46e3ecaa6b30419d6d0accbc4dac4adcb3d40e037c9a5,python,7,6,1,9
NB_c040ff6fd36d4e3da8c60f3f744f9ba0564a7b77a76677bc4dd87c802fd4c116,python,42,15,27,112
NB_110be9e9a440ce2b8861e86b58a6d080e626b571b6b0ffeac0bdb9885f7680cb,python,27,18,9,10
NB_15837c1ed025781c3297ee1e45d642859b73f2a61a09c4058311d8b04c88b98d,R,55,32,23,206
NB_652ffdcd8203e2c64507b9f919be421499295bb19b85b7ff5847c262204cd20c,python,36,35,1,1
NB_70afd71310cf1e900c8d27b90f6fc8305a96d9575e8d88372b12ab56d2b43f43,python,9,5,4,4
NB_88531da32b2853fc8c4c6d43f30bf6faab194a4bc282e8fa86d3c0b9dc080e37,python,15,10,5,13
NB_e804ab2b9e921a708b6cc16c8f78c598f6273110ef00003fe11603b56fa18fc5,others,56,55,1,2
NB_8d2e89dc0800af72c270cb3ef83b5befd44c1e370b9e565281081d8fd6d55da9,others,121,75,46,172
NB_4b8c358bf43cf104f9e50b9c074b602ab374b6312c22e0e306b4157fe8f418f3,python,21,11,10,48
NB_4428610e5d564a26353806f2731f81e231cec3770c556f88cb6e63418b0acf17,python,3,2,1,3
NB_61bf412622ee9684abc10dbd68b2deb79b5f3bff35c412dcdebe76e01e751413,python,19,9,10,57
NB_16051bf00547c6d378424aa5374ef55f86f3bb21fe48dba2d843d960e39cdaad,python,9,5,4,4
NB_dcf51620d46616ed8bc256daad37688ab76237275c99d5de154a35c9a64e0949,python,13,7,6,48
NB_0062de4bffaf2240d124457c86464209cb54b8259469bf444ce217c4e2231d1b,python,18,9,9,51
NB_b9acc74b0ffc621558aa4ee5600c1234c41312d66f2d3d8fbfe9535033795a43,python,14,13,1,3
NB_e5d0958feb288a9d0b159508b151c2dfd36e5db700ab7df225814208b2bf9d49,python,6,6,0,0
NB_d9175b6199d241fe4e84b90d7de6a76d3bb317a3a705c21b004c1e9f800709fe,python,514,394,120,127
NB_43ab1571b03ec56586b97f672458b9afee0e40312a93d41ed26b97c1accb3268,others,75,42,33,39
NB_f1f0db9403f5de61fbdb76fdf90acfa7365b99d3efd8f51d27d14104dae4013c,python,27,13,14,65
NB_2b7063356a84aeb8ef307621173ea48a7359400d14d031ae552f3854e25e4662,python,79,79,0,0
NB_471657a7b8934b93b7d59e399cc02340efff6b7bbc9df9d579dafb5e13dba875,python,34,25,9,9
NB_8dc2634b60133a31acc16684fbbffcd60f5e867b1dd34d32f262b0332d68f034,python,43,26,17,110
NB_af3cdbdc7b70dd450f668bc612ab33c4d65b74f3e2c6f5e772ab80c18f3787dc,python,57,43,14,15
NB_7757167f1619febc30fc3d84219029d5092e3da281a0202c6e212491ad8208e0,others,39,39,0,0
NB_b03fba8f7373b9b4bbb35b0c12deca0860f5ffeece4c99106bcb7973c2b11b56,python,15,10,5,11
NB_71ab71d17555480652a897ae6b8d3c464a44517d7e16bb0049fb779d5c908b32,python,37,35,2,8
NB_ba2dc9c987c58ded6bd25da1aac077e798bca23d7c9bf8bb473e1ed92982892b,python,33,19,14,128
NB_4978150097bcda31fa3e3a2e9c687c82e5ffff94ad6ac9a4b74782779ea419ce,others,0,0,0,0
NB_4d4c940e011c1a176ebca0d49116e4486a3362e48e060487dc6bb4cacae53eb6,python,15,14,1,1
NB_cb957048e9162fd7d403f1f863bbbd77e9536e9ff965eff340603b2f5fa1655a,others,38,34,4,4
NB_163315ce708c5a695e0d024f92f2e3f876fe123c082e21b2a47bd6900c2df608,others,78,45,33,37
NB_48e25e5462f0b82afde1001c4e8a1bacaf66ff5d9c53f9543a07ad0b0cfaac31,python,12,5,7,8
NB_41d35bfd86198ebc95636673d1107c791404b667a57cd5dbdd6b81e7fdf42b40,python,24,10,14,106
NB_ea88ca54cac2f95558a28d0acbfc8395a9d5963772c1736701325de09b0e776c,python,12,12,0,0
NB_376bff0682af960e5cd00f7106fc5b2ea1a0ddac952c68de5ee420dfec36b6ec,python,10,5,5,30
NB_4cef01e1d95b9d669a83b4f1b42303e15d793bbca82302e2a132bc3b4d5da817,python,13,6,7,13
NB_97062e621243bedf7b8a860fd1e44cc4880be3fc038e93cc76aef5a872706fe2,python,14,7,7,18
NB_5822603da985119fe2be4526ba7b86ee8d1b97f9a077f55a46e5733bcdd63fa1,python,10,5,5,5
NB_39bf7d7f7ba086476c5a464c4f79d5ae20640c800defba1f097fda5a58eddbec,python,60,53,7,7
NB_02183105b49a553b5a77383493e13adb82279ddad378334d381b8e377e190e94,python,31,19,12,25
NB_ca4ff69f3fa989981338d0e318ae96c874c35284859ec218c95c896e3f57a8e5,python,26,14,12,108
NB_7d7a2a396136eb630a04690ce2779a78d049d851cee7857e9ccc4b79ae67347e,python,38,19,19,245
NB_057d55486ba8f71071a503704e889d02e78f3e94c085b263471ff23af5d1b681,python,13,12,1,1
NB_53487aeebf42a7c08caf8c4ae29ff826435e0277d746988314c2e8d033466765,python,69,63,6,8
NB_7367da1ebddabbb530ead24f12d1fe6754979d7c2cdee41b163350508c5d2356,python,2,1,1,1
NB_2aaa779bb8b6e66047a63c79c35277ae8402af5c23c36de13007b65667321aa1,python,16,16,0,0
NB_46bbe9361b92a091d8052dc93f9effa6f11aa91c49a25392fb1936af2cf138fa,python,25,14,11,74
NB_2931b156c2a1942133ffb018cc621c4214a6e01cf5456f490d0e49c4f5f94911,python,8,5,3,34
NB_6b4eaf76b62c4305d793a1774667beef04e95ad36c44a3e1ffe30092eeeb1545,python,16,11,5,7
NB_e5753375cdcd91cccf1df2fe8a897f4c99434599f93b9260ba321cd415586a2b,others,78,45,33,37
NB_c82ceba728e425f0b63d0915b045ce55ccc56633bdbe3c20b9720a5f9e8eebfc,python,38,16,22,240
NB_af66831f70f869e3fc6ceedaefbdb6dac3a9e90e583b7cdc5bcae19817d731ee,python,3,2,1,55
NB_a6ab915df260f1cfa194c7d957de5a1c52713a88dc4ff5393d1657c53f6d9497,python,8,8,0,0
NB_ac1df4ed746b87a1f4689d8715f2dd4525fb5c0474ba190f30dcd913f4c0b7b6,python,11,8,3,5
NB_df823a5ef2871db8f3120710c08e7f3d95e88e3da8d10e97d2930f8d030c2e2c,python,9,9,0,0
NB_cbd0143b347ae5d721e2d47728427d1e84e1ac835ee08a2bb6825d95a15f43f7,python,15,11,4,4
NB_aa475314be04caf8cbcdef300f4fb9e69aa81d4925a380f824b2baea3f33e739,python,16,7,9,131
NB_231105ef651407a212052750fc11ecbc4fe2a9048d48549d6efb2716c8ef8c0a,python,57,36,21,21
NB_3ae8d563c16aa24d5da70687ef2acfb8e6741c316483397d974421a66ff129ea,python,66,43,23,30
NB_6c63a394464e1891c4f0661644941c7e9f1617873d9792f3ac0adaccdb0054d1,python,87,54,33,95
NB_694c24c1518bea9293c54b90ded6b3d60b223532feacb6b9ee4e9c2abfadd88a,python,15,11,4,8
NB_7bfa791ea8c3a0446a5d4d7e30b58684de84218df9b44b4833d42cc685f53a06,python,18,8,10,138
NB_99f044f61002e73f852d2b0b96c8c689ff6c32439c1de37c783cef5d14e2fd67,python,8,8,0,0
NB_b2d1c311092b880ac5db2bae04bb69173331be3bc96f6388b7b8fd0b8863e083,python,22,13,9,19
NB_27bce7faebaafb181696a9334be3ee29b8adfa7e848a874b97e4baad000e077d,python,16,10,6,18
NB_be74b8acb70a34cc8df34c36198b66bcbba381f47c29216a5e22a118365b4f63,python,11,11,0,0
NB_aa40e9ee1c7499c88effee62ee27d29f6f1ca219ea415f38c4f4f591baadf931,python,28,12,16,25
NB_e0848247d03a2dd0618a2a3633063204a767542781589d5c4ed3f0ef36ad19e7,python,24,21,3,7
NB_d6f7a0f763a7cdd63647a1e75e7f43ca2fb1ed6bc8bac6f17ea090efbcec27c9,python,20,14,6,14
NB_49cc5b0e6c126657255c31905bde35bb34e54b4d9c1db9d022244df100400eb6,python,17,1,16,388
NB_e822eb22e7aa5e6da3ce166b80419031388f2fb86f120c93eb39e3fddf1d0254,python,25,11,14,20
NB_9cdac0c14eddf43043ec5c7c70587adc8f2a17ee15e67090f85b8a8fe7dd9931,others,52,30,22,23
NB_13def676d9de1a2100df291287992fbb845b7805ae6c98b896e565627143d7cb,others,16,15,1,1
NB_2e7cc1348a02fcb62c5513780283d46360547a826207fa84bae11727ae329e96,python,1,1,0,0
NB_559ef922bda95578952ebcfa59a96aecfb407c6033a56101c1eabfdec150070a,python,19,17,2,29
NB_3fd882955baec034e7b521c5ce529fce81fd6d8a0f43c786153b9f62b0054bf0,python,13,6,7,12
NB_ac806f9e3583d14367c9544aad6d66d660166b3a41d126886eeb2b4b4cfc60aa,python,31,24,7,8
NB_9206e08690c3e0243c267889fbe1ac40b8dc62e9044b1132bc4b1a2c2df8833c,python,39,39,0,0
NB_8fbe6a8b7d175786b987429e56e64daf9ab7bf7ece0273f563b957e135e18596,python,1,1,0,0
NB_9df62ccfc11a7f4f5bfb80f3456fd7b627e18e3158d7a5c3b70ee8aa3cd28f23,others,93,56,37,37
NB_47e21b4debd221bd17b854a42d9faca278580c31cfd087d9f9016ad6f7b6c8db,python,14,6,8,139
NB_447416fddc45c232b595037de96b100d617c50be049f1e8c5ae252d82e9899c4,python,26,19,7,16
NB_031590ab3f9e2468bbabcebb192f86a99a1bbcf7883c34fbab7bb44b3b90417c,python,8,8,0,0
NB_8e0af974a3f5328f60a97756d7224c0a10f1b0d2a946c17f9e86daccdfc3c2a4,python,21,12,9,97
NB_8b25e8b592c515094ba0a778352568257bedba563de675409bc520c714fb5452,python,9,9,0,0
NB_d386a7790f897dfda273e1121be5f253908614d440c88f3fb616407a73035f07,python,21,10,11,92
NB_27e444be227c3699e23d4da900f24a3b70bdc6606cd65b1a548a667c290ae907,python,24,10,14,228
NB_3202b6f91d1a1981c7907c5f02389ace1070542da6a278dcf1513bcf6ec646f6,python,27,27,0,0
NB_d2cd8967b79be3f1b713697e878330253dedce03fc72749c1e8e2a7b917401b5,python,10,5,5,5
NB_277e8e317cabed32abd64a7e6a7d625ae8da0f89b01a647a1110b2455a624fd5,python,89,38,51,69
NB_bd081c20f00a1d832a5e44a0b3f8f95fbec309cfc82e0ebe4b8872322012dcd5,python,69,32,37,153
NB_6820fd221a3a86f723062d22d41892483c797330df3afcbbc3e51f642be7586f,python,3,2,1,1
NB_835b5aa28c7f23ead6e542d08fa3d63760873b28bf2e6988b465cacc5efa4565,python,22,21,1,1
NB_42e221284c2f06bc51b068918bebe29a089b54145052bfd3f4fa658f4067dd42,others,65,47,18,39
NB_2d19863e21551d8611e22745548cfeab5fab78facb6b1903287740df97dce86c,python,53,48,5,5
NB_78faee2855cc6258c3bb01ab9b82d8c8f36f944966c4c9d30dd850f56c0f9d26,python,26,19,7,30
NB_0e7b50508dbaffc563a58a838e405cab54139df7a819a842debf91068e050212,python,20,20,0,0
NB_0de67a7bfb7516f78c4392fa5610c41f6d5895f01443183eb11b5251b87640af,python,12,6,6,28
NB_6cd40e2399cad2fa97220ce6daae53590c1c636f385a40688a660f8156cc18ca,python,18,11,7,33
NB_3dbb5ce912c95d890f9f4c2511f75d98502c3085201c67fc62459997d2412512,python,131,122,9,9
NB_f85fd43312135270687fd687ba982c6782ca1766d01132ff8ca4eba6b497816a,python,5,4,1,1
NB_719e5746f9951d0af1d7a66d912d9ebe3d3f062ac78a68d599bb011517c140f3,python,25,14,11,87
NB_ee99ca6f129203ce2acfc9f2740b0a6c8314bd88191e755042c89379644e7008,python,31,28,3,3
NB_b82c05557462df25df74a118e6c49e672aefea942a08a57b2819d8dba6a7e616,others,10,9,1,28
NB_ed44891cfb270c854fc015ff56c7fe7332c708ef003be2d5dd6a12d1d4624f43,python,9,5,4,4
NB_aa4b039cd576f5183e7c74c84bb5317d20478a1172fd6ccb26ca70fe2db63c9a,python,35,17,18,24
NB_41913b54c7ca8fe3bf59c8fcb11182b653cbf351160520adb07c79f0b71bc602,python,38,30,8,20
NB_0a1d8285ce383073f0820896ade20c8d89d4f58ca9e2733c8fa0998202314fa2,others,11,4,7,136
NB_9172f4047c590d006d73ce4a58d3377fb80d06cc20caae2ebb267278b618e352,python,49,39,10,13
NB_23d69426eefc7b9fd0ad0713601cdbe08b55bb8553058f3a10e0f004d03f566f,python,32,24,8,8
NB_d827d11f416088104f25565689a1e09845a2d66b6d1bdbc97bd4698c1fef60b3,python,25,25,0,0
NB_671bdcd4ad4c5daa840e80f58c11abb0597aa3590f2797fc0921d94f8b2ca11e,python,20,20,0,0
NB_72284eb54cde0237678b1ef77664464975f174e8740046f812146ddc31f6ffb6,python,38,38,0,0
NB_0d5e78f98096ebf7f80e4a4058de87a93947e003edf01202f194d8d747058418,python,31,30,1,2
NB_e58e34823e59392ae25c081667229d1eb9a4c8975c314c1c511f76b36934d537,python,20,9,11,132
NB_05d0819042760c12a44e0fc96f1e8ca2c5f216a4b5fe265632611ec937875c27,python,41,20,21,224
NB_62464d840c7a1d9e561003c1fbe8ead7b09d16a04c6fb723fe6b89ee3c8a2ef1,python,23,18,5,6
NB_e3b5d6192e4bf8b9de36f82e6ee57713dcba9b5e22b39dcfb00c6ef283d6e1e9,python,18,18,0,0
NB_c3079e989884741fad5c8ba6eb5f863142769fb4cde524629f29c48d63fcf2ef,python,8,7,1,5
NB_037f0c0e21cc1af099b443faa3b79d39d7c42c9939611e19232749b91a5e4274,python,48,39,9,9
NB_3d697b193b351bd463c971f96ac6ae50f19bce15de8fa6fbd07e7d325d005651,python,1,1,0,0
NB_29c9652e1bd16b38b5886192d331b3d306738b890d88f8743f64f18889f3f2a3,python,21,21,0,0
NB_6b896853aa6993cf2eda70cf08b494fd3b53db74e65176b5aea2753c83d42a5d,others,0,0,0,0
NB_a2c8babde24d3287d8fc5348087c988b58de4120614c78e7910ffd138d7dae48,python,43,17,26,230
NB_a6995f1eee612e8b3783f06316839abad6eed3afeae023da76753aa94daa7174,python,147,147,0,0
NB_338dfa004c174577bb0c5b1c9fd511de2e7acc9c0c9bc81b6548a9a6cfee2710,python,19,9,10,52
NB_7920df926fa6e60596960fede28ddbeb317f5755649e827f75393b9a8e707194,python,45,21,24,445
NB_e8a03482cd6730f714f737bddddb952181f11418de635a207b2e125011f8f163,others,16,14,2,3
NB_9f9d11dfc3877e4ca149e6d50eb19b9700e8b4bb827f1c7bf53d368753ea5200,python,109,87,22,93
NB_2f4684adb0a0491506f3711c66593e4a34f43454f56ab00dde4e529f76f83304,python,32,8,24,50
NB_5e553020a65fd884ad46c9f00cfc1069782a9ace3edfbc42192d684d492e754d,python,19,19,0,0
NB_89ce6fbf099ef6874c032c9b232d2ac69e1d00d5a473fd4a423286b072da1437,python,56,55,1,1
NB_ea9c09b3bd9603e29e1604d0eabf0ed3ceffd88bb9828df2651193a5ad5bbff3,python,348,290,58,58
NB_6e02b694fae88ba8ed6e6abb6549feadd93281aa16df2a60f0dcedf45052d987,python,10,7,3,3
NB_33d7c684b269df638a9ecc65ff86d32f580510187df071cd9c5eaa599913ede4,python,4,2,2,9
NB_f1c07eff6c698835c0c12839c566df90a9bff6aedd4c1809d40a42281902f70b,python,22,17,5,5
NB_2f9f59a7b62db5d194c48c44629d9463afc6fa08750b41c34d313f77cd31b751,others,78,45,33,37
NB_8ff215816973a640ff0adb50f716804d934e1c2e8cc859ac8e13cc57998a085f,python,18,11,7,33
NB_d9c1c451c5566e0d8dab3ed704e7842fd06ac34b237eea0ec17eb7c24b432dbd,python,43,30,13,13
NB_b85340c4b22713198c9b9919fc77728c33c537bfffd5d6f9b02b8e940b78556f,python,30,28,2,2
NB_84bd934bee6add1ed6e2ff2f7a278bdf859e56cdc2512344755a3b911f444ca7,python,10,4,6,111
NB_11f4805d667d02b9f1317844d4c725f2881e4edbc50ba85105f37e881951e243,python,88,47,41,59
NB_bf26d2eb076f6da7535c569d35f83dc7107d467e10c5a1058f43cd44c2c94166,R,31,19,12,24
NB_056693aaad4d71a64c53fc01d170d35f22204d8ebac56830a918544e5baff506,python,17,7,10,260
NB_bac42beebd026fc33f3ec31736d3c21b9cb3001135365cb0228dc01f2581e3e0,python,24,24,0,0
NB_50753819307dedb396b0b5b0873eae43194615e9444dde873e4b57013f072c57,python,37,37,0,0
NB_0efd9e980338e7492b89862f6ce3ec6823fb8b4bec22c58301b2a826370b1c70,python,34,22,12,106
NB_5be02f5a4307aea6e00e032451480d5dfabbc34242ad27c6d8af9419e74e7d6b,python,16,7,9,19
NB_b691ae9d3b3f3b53c6d6f9e21f4c34a9ee89a5413d32cb79fa59789c184361f1,python,89,49,40,40
NB_6d1a27193a9fc095bee720431c1aa99c569a71224ea61394413a59bc29fd02fb,python,25,18,7,8
NB_c06711ec7a684c63ed26937787206f65b6890920baa071c0e44baf5571044735,python,20,11,9,45
NB_5b58c96c30ff697d8846d533a211bef36e8f06800a9d5bce1e89ae88ce935b6f,python,3,3,0,0
NB_f4ad7aef71a52849fd9d83e36f7b59c09e39db11700eed3aa450a3cc6267d053,python,12,5,7,82
NB_6a79f6a3add200300830f0e23c81d1c0e6c8ac018e722faa944b34f10c89b8cd,python,36,18,18,66
NB_c5d141727297dc77dd8c3c181620204cb9b1ec7744d73bd56ad93fe57b812b7f,others,34,34,0,0
NB_58607f6e84fd9d27d7d43b365b9588f619d0205109a3bb6615e6854e8a84d11c,python,23,21,2,2
NB_8a0efc3aabcc1d6edec9ed698e6b77c54df769d7bca9870197a2d716e352e7ce,python,6,6,0,0
NB_03342956d3307701754df4282513064b724118ec7b48077d728d0654d368b754,python,35,13,22,79
NB_b50cf73d2a472e7b018dbf8d500278dab728aa2415f242e8be2972b533ab3e1a,python,10,4,6,12
NB_187fadb2065508ac79570a4102734d87e0dd319a3d0b8bf7ec9ee9dd73bc8150,python,18,6,12,54
NB_2a98971f5e858789c39a830557ad25bc2d6b9a74af080d323e437777fc3ede29,others,81,48,33,37
NB_a7c5761167e441888aa822d69fc0e833aa3b9286f729b5f6d2a705f91f365b46,python,29,23,6,6
NB_66991e25ec6c0a65d54cbbb1eb6656237201024606d57796632a007285bab7bb,others,75,42,33,39
NB_6f5920f682b18213d65a111b8408b8ce6272fc0e2870451169e14f30a7aa1f93,python,5,5,0,0
NB_090dde56ca05cf7a4a2a83e1eef77d047ae18642e4e965799cac9c693859cce7,others,94,55,39,44
NB_fee69c6aa09f5cc2a193728d82c5b669cc3f7c31189e5a5fc4b7b06e76f40eea,python,15,13,2,2
NB_14ad2e1b586bfb45630df2e947d7c6071b8f89285a5e903f7bcb86b6fa7afc6c,python,41,35,6,19
NB_4965834d79c407fad161be495d633b046e9d6906f4b72c92c6c380f04d01c873,python,35,15,20,300
NB_d7610ed017f83a41ab2cd7532c876c1861d21a2dc6a7b1ede469b79abf94b162,python,44,44,0,0
NB_946c451f2c32d6eafc28ffc0be8cc8cb4d9c2b5652796cb5a3937325b642b829,python,34,17,17,38
NB_a69d3c540816840ff4ac7a05d3b2db0ab057f8ad9d540d5d062336d4c17bfca3,python,55,13,42,266
NB_ac645f2dbed0d3817cad09c345133f9b9bfa08f5e615ce9941378444a9d6787b,python,36,24,12,28
NB_2d7c237bf09eb04b0b20a823940396ec7ea234d2821f99fa2e7212169fb13650,python,3,1,2,24
NB_c599751c9c720c26e71e9694f581e95de7c08766f5385b108ddeb97c399207c1,python,51,43,8,40
NB_6480598d9ade380bad4fd2ae205076350bd6e6d68770d29c8d8ee85b38f979a0,python,18,13,5,7
NB_966d8142469461b447059d2e75caf0f9e15c00ebc5773e84e4071996b47676fc,python,21,21,0,0
NB_c57d67f11b2eb4721edc2162cceb17e91eca41973a6e06a5b0e4b8d85206ab8c,python,38,33,5,5
NB_e17a024af724fa2a634b53ecc92fd3e7d5a2758cf2f9ba1f58b34a098a9bb104,python,25,0,25,69
NB_8adfa29761b02e14fd4c6edf1142d462539f108a9ea5e15c097901563560de9e,python,74,29,45,234
NB_41ef17e0081470d6e7383699f04741f3fe71d59728becfcd4f00ca904fc3e76b,python,21,21,0,0
NB_2edad58d017ae3fbc586328d69929389957f124a560bd037a62742f82a2cb3ab,python,44,44,0,0
NB_7d55503273258ac594361e3f54c40f89f0fa1296bf02f2066af02c558280cfb2,python,10,10,0,0
NB_347a8cf736b36fb72292884effa25afe417b9438b8b8dc5a935632955d44d092,python,23,17,6,6
NB_490b83c0c0ff8607cd2a81163bff830ab8a02b2babd91d208c72fc401ab4e5bb,python,27,13,14,59
NB_5f5037cf3d878ddf7d77e8504342490e498ef29d5d79523ac9746a78efa5e660,python,36,15,21,255
NB_c93e12a54a8a0354e634e2c3cab67fa03e549dd326b6377f72f8980be2bdc326,python,7,3,4,4
NB_d23db8dab269654f48726c1239304341689f9da82a35d9e62031d629c392ae36,others,20,18,2,2
NB_4b1b180e13bea4e107082ec5d0aa4e50114ff23ee57f1c92bdc12ff48bec8c81,others,68,36,32,38
NB_be9ac6a3daf321a2e09048bb341eb48652a124c70e9d98d7799b02474b135bcb,python,10,3,7,204
NB_37361cdff195fad3633aad4128f97db0032163a7123f31f2cfd82ce6789313e7,python,76,39,37,104
NB_2050b78aee4ba1aefbd0f8c3f4225734c1eb9648c03c6a3102c8cb6a415f81f5,python,34,34,0,0
NB_a2421d41c244eec311370e93155965ff0b2bf4e33b7a7a1062fa5696f92ba318,python,28,28,0,0
NB_bc46b88db2501c58f6308a5d2309e7f05e022cf78247a1122745721f19878b1b,python,30,26,4,5
NB_c658222eba360ec9ac2af080eb321bc3719378575d4608498c0a09e6c4da0304,others,38,29,9,19
NB_91dfa7be02e972fb8c771e45f4bc588b8f1f3bb02ae11bbb2c8d84b28efac686,python,30,22,8,8
NB_31d783a73028aa450f794763c9052ac3a805ddb853d17fe5aa71014716482e4f,python,48,24,24,35
NB_f39c3a9c8bdc2375b74a76b6bb01f8766eea3b8037644c7953369fdea8bac8d8,R,37,22,15,22
NB_1f5771064c992350dc489b4861425afb0a29318d5daa8d0768be1e3f086843a1,python,10,6,4,24
NB_f96f0ab626348953ca66538f989974cedec1283f42d491ba861be0db1745ebc6,python,28,13,15,123
NB_4d60a08301ce9dafcd42597f5389db2a9cc8cd2c3ca18cf2ad27f310ebaa73e6,python,41,20,21,30
NB_8a164c0988a9947587ac28997519b29bd8d813d16b2db94154c4fc2cc6e75f9c,python,5,5,0,0
NB_e9431d3f81b0a081869ab2ef3edb1691a7784016bdbb1fcd0541cc1da8659816,python,10,8,2,20
NB_80f2b6d44e8f27a490fc3e4af7d9be1b87322404d85a86d77a6af70e8c3f857d,python,32,24,8,8
NB_1f99e91f378b88c880e8581342fae959800a9a58205897be2dfb6947ce62047f,python,25,12,13,59
NB_169843cc57e820e8b49d8e452dd7debbac963a83ba5dcd131a7c38fae4790ea5,python,45,21,24,338
NB_0b2aff7fb5896b505761aa51315f9b7ff48e35d47dd00dcb960ce02e71faaf70,python,28,12,16,226
NB_78a666bbe45d733b8c47d16228b05bfdb9d017fe76713ceb1d04b1d55b975740,python,41,35,6,6
NB_7d643587528d444725e05aec3f9936e25d43ce3b028765449fb4f67706c64146,python,50,21,29,176
NB_5582056636abd9ae65254db0f30b02a8f0c766528c495ed8597cf11c7e618ab4,others,63,56,7,7
NB_9af7cb280d28d9d096834a8ce2249c5eba67fbafaddf4df940c248fbe2b2a9c4,python,168,156,12,84
NB_6e1a892c54c283fbb18946a2898d4e43a5203d0304abbb8a64131a8f4c1db351,python,15,7,8,8
NB_f1f8b1eac1379d264ab1be5161d7bb4ee71997de568ff2b82bf564eb8e9b840b,python,82,55,27,44
NB_460b09b4b917598d7d49dd90224f0ff83fb7d097fd25dde6bbc7382f42026f22,python,8,8,0,0
NB_7a30b17b595e8bbb8741bcf4be252b8afd93390c8a48d3013b023d1aa5836f5f,python,12,12,0,0
NB_d6bc3f109e2348060008dced250d719ea9ea741ffae4c9346a5819c1369fa095,python,22,11,11,101
NB_91bcf0dfcb7141b6beb101a4e59518c0cd9bf832c6a7299b6ceac790d0f30d2d,python,19,16,3,3
NB_24495022fc27fb373f0be0f23764b3bed2cc2bea2c61cc53ed73429a50c3f3ba,python,15,11,4,4
NB_c16250a7aaf8e06af9c3e88b8709170ba1fcc0c2a5b4dfa10b59a9f2901f2b2f,python,31,31,0,0
NB_85d52efce5e3f1b5d1c6909a4fa4e342aa3871112bd157d2f22b6ac4d705a1e7,python,94,89,5,5
NB_e965b37e26bd2a9d9fcd365b7f62a9eb6c1bb7569161734f6926a6f0417a9035,python,3,3,0,0
NB_2061608a2e8cca491b0fb01e4d4fc1329c18257e10bdb42fa0d11007b04603ef,python,18,13,5,5
NB_b8efb3787854a3cd8184ff87f701005783fce7d17828c55e48272c271d6e130c,python,8,8,0,0
NB_42ebb7b34d76d8d61dd891e141ad04deda5673da1d2c7de7d481652ab22af230,python,46,36,10,11
NB_d9be71936fc257181dea35736cadb329d5b3c6054273c30ad83add331b4bc9dd,others,69,37,32,36
NB_5a06c8a1b9e7d2eaa5171d56a3117cbc9ebdd90f12e1c08ecfd2b0987bef4d13,python,20,11,9,9
NB_fea7d79844239cc15356fc07a6a8388454c309faa44008678e9d3aaf9f69dbe3,python,47,44,3,5
NB_d4d8ff1ab5afe6424b41d8934915b4783e32d85fd59606d64ead72a4f3b71b28,python,23,23,0,0
NB_e8a016f2ace137777d16861663ab2e2a6f5f525eaa33e9b69401dd2fb9ca8426,python,9,1,8,161
NB_82651857c676dbfb251e7f931e2ec8e79e49e3ab8727b7a36cc5578ac39ad818,python,23,12,11,32
NB_38255dc9b82a85accfce17abc9ea504efbdde7508a321b84d70165e9a85947b7,python,18,9,9,17
NB_750d2991c8d99df3eb8467ba53b6a6be2dccf04bc0a17216277e05fdab8c3ef1,others,12,11,1,20
NB_76228056802921b31147b0848782cbd6fd321a32898cbcb415b680ea57223ec6,python,29,27,2,2
NB_785760ed8aba78955f200a00be8cb2405707e15a6f1b52a10ea70efe4fe5e89d,python,18,12,6,6
NB_89461b82d53382ff58e14142b0839356aa072e368e4b3bed18eabe209131e5cd,python,23,22,1,5
NB_ace2c5ddca8ee6e0e073cd72f5822fbb94f3d83b9dde2b7bfaf08640c12f9fcd,python,16,12,4,4
NB_a78d0395eb9f0c4c45424f71918432fb1548d9d2ae9541f4ebe71e771730232f,python,33,33,0,0
NB_7cfe560f9fd3c6c79d81c41acdeb2a5f4d45c9c37c844d837d3f43e1cf7eafd3,python,7,5,2,8
NB_aebb2e9f599a9208e779950b66511d203ecae77b728f4ff3a76379c1031214da,python,11,7,4,19
NB_0ad6e92d1d81b2aff76176431adbb48f96c1d83c555f5738e2683b03a3d9b5cd,python,64,59,5,48
